wlan.frag,wlan.bssid,wlan.fc.subtype,wlan.duration,wlan.ta,wlan.fc.type,wlan.sa,frame.len,data.len,timestamp_c,wlan.ra,frame.number,wlan.da,class,wlan.seq
0,0,12,314,0,0,0,26,0,22959.19977,2,2865,2,DoS attack,2801
0,0,12,314,1,0,1,26,0,22959.20471,0,2866,0,DoS attack,2802
0,0,12,314,0,0,0,26,0,22959.20558,2,2867,2,DoS attack,2803
0,0,12,314,1,0,1,26,0,22959.20864,0,2868,0,DoS attack,2804
0,0,12,314,0,0,0,26,0,22959.21083,2,2869,2,DoS attack,2805
0,0,12,314,1,0,1,26,0,22959.21574,0,2870,0,DoS attack,2806
0,0,12,314,0,0,0,26,0,22959.21736,2,2871,2,DoS attack,2807
0,0,12,314,1,0,1,26,0,22959.22082,0,2872,0,DoS attack,2808
0,0,12,314,0,0,0,26,0,22959.22301,2,2873,2,DoS attack,2809
0,0,12,314,1,0,1,26,0,22959.22635,0,2874,0,DoS attack,2810
0,0,12,314,0,0,0,26,0,22959.22859,2,2875,2,DoS attack,2811
0,0,12,314,0,0,0,26,0,22959.23399,2,2876,2,DoS attack,2813
0,0,12,314,0,0,0,26,0,22959.23958,2,2877,2,DoS attack,2815
0,0,5,320,1,0,1,98,0,22960.56961,0,2879,0,DoS attack,1692
0,0,5,320,1,0,1,98,0,22960.57214,0,2881,0,DoS attack,1693
0,0,11,320,1,0,1,30,0,22960.5946,0,2884,0,DoS attack,1694
0,0,2,314,0,0,0,80,0,22960.59589,2,2886,2,DoS attack,789
0,0,3,320,1,0,1,72,0,22960.59721,0,2888,0,DoS attack,1695
0,0,11,320,1,0,1,30,0,22960.64163,0,2892,0,DoS attack,1699
0,0,5,320,1,0,1,98,0,22960.64818,0,2895,0,DoS attack,1701
0,0,11,314,0,0,0,30,0,22960.67151,2,2897,2,DoS attack,792
0,0,11,320,1,0,1,30,0,22960.67229,0,2899,0,DoS attack,1703
0,0,1,320,1,0,1,72,0,22960.67573,0,2901,0,DoS attack,1704
0,0,8,44,1,2,1,75,13,22960.95899,0,2903,0,DoS attack,994
0,0,8,44,1,2,1,75,13,22960.959,0,2904,0,DoS attack,994
0,0,8,44,0,2,0,86,0,22960.988,2,2906,2,DoS attack,22
0,0,8,44,0,2,0,86,0,22961.00331,2,2908,2,DoS attack,23
0,0,8,44,1,2,1,74,12,22961.0095,0,2910,0,DoS attack,995
0,0,8,44,1,2,1,231,169,22961.00972,0,2912,0,DoS attack,996
0,0,8,44,1,2,1,231,169,22961.01004,0,2913,0,DoS attack,996
0,0,12,60,0,2,0,26,0,22961.08057,2,2915,2,DoS attack,0
0,0,8,44,1,2,1,232,170,22961.11179,0,2917,0,DoS attack,997
0,0,8,44,0,2,0,86,0,22961.11272,2,2919,2,DoS attack,24
0,0,8,44,0,2,0,86,0,22961.11282,2,2921,2,DoS attack,24
0,0,8,44,0,2,0,86,0,22961.12762,2,2923,2,DoS attack,25
0,0,8,44,0,2,0,86,0,22961.12777,2,2925,2,DoS attack,26
0,0,12,60,0,2,0,26,0,22961.1831,2,2927,2,DoS attack,0
0,0,8,44,0,2,0,86,0,22961.18951,2,2929,2,DoS attack,27
0,0,12,320,1,0,1,26,0,22961.65174,0,2933,0,DoS attack,1743
0,0,12,320,1,0,1,26,0,22961.65241,0,2934,0,DoS attack,1743
0,0,12,314,1,0,1,26,0,22962.14097,0,2945,0,DoS attack,3456
0,0,12,314,0,0,0,26,0,22962.14152,2,2946,2,DoS attack,3457
0,0,12,314,1,0,1,26,0,22962.1422,0,2947,0,DoS attack,3458
0,0,12,314,0,0,0,26,0,22962.14841,2,2948,2,DoS attack,3459
0,0,12,314,1,0,1,26,0,22962.14932,0,2949,0,DoS attack,3460
0,0,12,314,0,0,0,26,0,22962.15222,2,2950,2,DoS attack,3461
0,0,12,314,1,0,1,26,0,22962.15283,0,2951,0,DoS attack,3462
0,0,12,314,0,0,0,26,0,22962.15343,2,2952,2,DoS attack,3463
0,0,12,314,1,0,1,26,0,22962.15411,0,2953,0,DoS attack,3464
0,0,12,314,0,0,0,26,0,22962.15464,2,2954,2,DoS attack,3465
0,0,12,314,1,0,1,26,0,22962.15599,0,2955,0,DoS attack,3466
0,0,12,314,0,0,0,26,0,22962.15819,2,2956,2,DoS attack,3467
0,0,12,314,1,0,1,26,0,22962.16148,0,2957,0,DoS attack,3468
0,0,12,314,0,0,0,26,0,22962.1648,2,2958,2,DoS attack,3469
0,0,12,314,1,0,1,26,0,22962.16725,0,2959,0,DoS attack,3470
0,0,12,314,0,0,0,26,0,22962.16943,2,2960,2,DoS attack,3471
0,0,12,314,1,0,1,26,0,22962.17368,0,2961,0,DoS attack,3472
0,0,12,314,0,0,0,26,0,22962.17501,2,2962,2,DoS attack,3473
0,0,12,314,1,0,1,26,0,22962.17838,0,2963,0,DoS attack,3474
0,0,12,314,0,0,0,26,0,22962.18057,2,2964,2,DoS attack,3475
0,0,12,314,1,0,1,26,0,22962.18529,0,2965,0,DoS attack,3476
0,0,12,314,0,0,0,26,0,22962.18595,2,2966,2,DoS attack,3477
0,0,12,314,1,0,1,26,0,22962.18936,0,2967,0,DoS attack,3478
0,0,12,314,0,0,0,26,0,22962.19164,2,2968,2,DoS attack,3479
0,0,12,314,1,0,1,26,0,22962.19501,0,2969,0,DoS attack,3480
0,0,12,314,0,0,0,26,0,22962.19712,2,2970,2,DoS attack,3481
0,0,12,314,1,0,1,26,0,22962.20071,0,2971,0,DoS attack,3482
0,0,12,314,0,0,0,26,0,22962.20276,2,2972,2,DoS attack,3483
0,0,12,314,1,0,1,26,0,22962.20608,0,2973,0,DoS attack,3484
0,0,12,314,0,0,0,26,0,22962.20831,2,2974,2,DoS attack,3485
0,0,12,314,0,0,0,26,0,22962.21362,2,2975,2,DoS attack,3487
0,0,12,314,1,0,1,26,0,22962.22855,0,2976,0,DoS attack,3492
0,0,12,314,1,0,1,26,0,22962.26113,0,2977,0,DoS attack,3504
0,0,12,314,1,0,1,26,0,22962.26679,0,2978,0,DoS attack,3506
0,0,12,314,1,0,1,26,0,22962.27231,0,2979,0,DoS attack,3508
0,0,12,314,1,0,1,26,0,22962.27785,0,2980,0,DoS attack,3510
0,0,12,314,0,0,0,26,0,22962.28772,2,2981,2,DoS attack,3513
0,0,12,314,1,0,1,26,0,22962.29646,0,2982,0,DoS attack,3516
0,0,12,314,0,0,0,26,0,22962.31547,2,2983,2,DoS attack,3523
0,0,12,314,1,0,1,26,0,22962.32428,0,2984,0,DoS attack,3526
0,0,12,314,1,0,1,26,0,22962.38011,0,2985,0,DoS attack,3546
0,0,12,314,1,0,1,26,0,22962.39114,0,2986,0,DoS attack,3550
0,0,12,314,0,0,0,26,0,22962.39885,2,2987,2,DoS attack,3553
0,0,12,314,1,0,1,26,0,22962.42455,0,2988,0,DoS attack,3562
0,0,12,314,1,0,1,26,0,22962.45091,0,2989,0,DoS attack,3568
0,0,12,314,1,0,1,26,0,22962.46341,0,2990,0,DoS attack,3576
0,0,12,314,0,0,0,26,0,22962.72434,2,2991,2,DoS attack,3605
0,0,12,314,1,0,1,26,0,22962.72874,0,2992,0,DoS attack,3606
0,0,12,314,0,0,0,26,0,22962.7307,2,2993,2,DoS attack,3607
0,0,12,314,1,0,1,26,0,22962.73404,0,2994,0,DoS attack,3608
0,0,12,314,0,0,0,26,0,22962.7363,2,2995,2,DoS attack,3609
0,0,12,314,1,0,1,26,0,22962.7396,0,2996,0,DoS attack,3610
0,0,12,314,0,0,0,26,0,22962.75428,2,2997,2,DoS attack,3611
0,0,12,314,1,0,1,26,0,22962.75485,0,2998,0,DoS attack,3612
0,0,12,314,0,0,0,26,0,22962.75808,2,2999,2,DoS attack,3613
0,0,12,314,1,0,1,26,0,22962.75873,0,3000,0,DoS attack,3614
0,0,12,314,0,0,0,26,0,22962.75934,2,3001,2,DoS attack,3615
0,0,12,314,1,0,1,26,0,22962.75996,0,3002,0,DoS attack,3616
0,0,12,314,0,0,0,26,0,22962.76054,2,3003,2,DoS attack,3617
0,0,12,314,1,0,1,26,0,22962.76181,0,3004,0,DoS attack,3618
0,0,12,314,0,0,0,26,0,22962.76401,2,3005,2,DoS attack,3619
0,0,12,314,1,0,1,26,0,22962.7681,0,3006,0,DoS attack,3620
0,0,12,314,0,0,0,26,0,22962.76946,2,3007,2,DoS attack,3621
0,0,12,314,1,0,1,26,0,22962.77311,0,3008,0,DoS attack,3622
0,0,12,314,0,0,0,26,0,22962.77592,2,3009,2,DoS attack,3623
0,0,12,314,1,0,1,26,0,22962.7785,0,3010,0,DoS attack,3624
0,0,12,314,0,0,0,26,0,22962.78185,2,3011,2,DoS attack,3625
0,0,12,314,1,0,1,26,0,22962.79167,0,3012,0,DoS attack,3626
0,0,12,314,0,0,0,26,0,22962.7923,2,3013,2,DoS attack,3627
0,0,12,314,1,0,1,26,0,22962.79284,0,3014,0,DoS attack,3628
0,0,12,314,0,0,0,26,0,22962.79344,2,3015,2,DoS attack,3629
0,0,12,314,1,0,1,26,0,22962.79568,0,3016,0,DoS attack,3630
0,0,12,314,0,0,0,26,0,22962.7999,2,3017,2,DoS attack,3631
0,0,12,314,0,0,0,26,0,22962.80337,2,3018,2,DoS attack,3633
0,0,12,314,1,0,1,26,0,22962.80665,0,3019,0,DoS attack,3634
0,0,12,314,0,0,0,26,0,22962.80892,2,3020,2,DoS attack,3635
0,0,12,314,1,0,1,26,0,22962.81219,0,3021,0,DoS attack,3636
0,0,12,314,0,0,0,26,0,22962.81516,2,3022,2,DoS attack,3637
0,0,12,314,1,0,1,26,0,22962.8178,0,3023,0,DoS attack,3638
0,0,12,314,0,0,0,26,0,22962.82004,2,3024,2,DoS attack,3639
0,0,12,314,1,0,1,26,0,22962.82333,0,3025,0,DoS attack,3640
0,0,12,314,0,0,0,26,0,22962.8255,2,3026,2,DoS attack,3641
0,0,12,314,1,0,1,26,0,22962.82882,0,3027,0,DoS attack,3642
0,0,12,314,0,0,0,26,0,22962.83143,2,3028,2,DoS attack,3643
0,0,12,314,1,0,1,26,0,22962.83431,0,3029,0,DoS attack,3644
0,0,12,314,0,0,0,26,0,22962.83644,2,3030,2,DoS attack,3645
0,0,12,314,1,0,1,26,0,22962.83988,0,3031,0,DoS attack,3646
0,0,12,314,0,0,0,26,0,22962.84197,2,3032,2,DoS attack,3647
0,0,12,314,1,0,1,26,0,22962.85724,0,3033,0,DoS attack,3648
0,0,12,314,1,0,1,26,0,22962.86137,0,3034,0,DoS attack,3650
0,0,12,314,0,0,0,26,0,22962.86198,2,3035,2,DoS attack,3651
0,0,12,314,1,0,1,26,0,22962.86266,0,3036,0,DoS attack,3652
0,0,12,314,0,0,0,26,0,22962.8633,2,3037,2,DoS attack,3653
0,0,12,314,1,0,1,26,0,22962.86397,0,3038,0,DoS attack,3654
0,0,12,314,0,0,0,26,0,22962.86591,2,3039,2,DoS attack,3655
0,0,12,314,1,0,1,26,0,22962.86834,0,3040,0,DoS attack,3656
0,0,12,314,0,0,0,26,0,22962.87054,2,3041,2,DoS attack,3657
0,0,12,314,1,0,1,26,0,22962.87391,0,3042,0,DoS attack,3658
0,0,12,314,0,0,0,26,0,22962.87936,2,3043,2,DoS attack,3659
0,0,12,314,1,0,1,26,0,22962.88119,0,3044,0,DoS attack,3660
0,0,12,314,0,0,0,26,0,22962.88332,2,3045,2,DoS attack,3661
0,0,12,314,1,0,1,26,0,22962.88587,0,3046,0,DoS attack,3662
0,0,12,314,0,0,0,26,0,22962.88802,2,3047,2,DoS attack,3663
0,0,12,314,1,0,1,26,0,22962.89146,0,3048,0,DoS attack,3664
0,0,12,314,0,0,0,26,0,22962.8961,2,3049,2,DoS attack,3665
0,0,12,314,1,0,1,26,0,22962.8986,0,3050,0,DoS attack,3666
0,0,12,314,0,0,0,26,0,22962.90247,2,3051,2,DoS attack,3667
0,0,12,314,1,0,1,26,0,22962.90484,0,3052,0,DoS attack,3668
0,0,12,314,0,0,0,26,0,22962.90713,2,3053,2,DoS attack,3669
0,0,12,314,0,0,0,26,0,22962.91267,2,3054,2,DoS attack,3671
0,0,12,314,0,0,0,26,0,22962.91805,2,3055,2,DoS attack,3673
0,0,12,314,1,0,1,26,0,22962.92134,0,3056,0,DoS attack,3674
0,0,12,314,0,0,0,26,0,22962.92363,2,3057,2,DoS attack,3675
0,0,12,314,1,0,1,26,0,22962.92692,0,3058,0,DoS attack,3676
0,0,12,314,0,0,0,26,0,22962.92916,2,3059,2,DoS attack,3677
0,0,12,314,1,0,1,26,0,22962.93253,0,3060,0,DoS attack,3678
0,0,12,314,0,0,0,26,0,22962.93476,2,3061,2,DoS attack,3679
0,0,12,314,1,0,1,26,0,22962.93848,0,3062,0,DoS attack,3680
0,0,12,314,0,0,0,26,0,22962.94024,2,3063,2,DoS attack,3681
0,0,12,314,1,0,1,26,0,22962.94362,0,3064,0,DoS attack,3682
0,0,12,314,0,0,0,26,0,22962.94582,2,3065,2,DoS attack,3683
0,0,12,314,1,0,1,26,0,22962.959,0,3066,0,DoS attack,3684
0,0,12,314,0,0,0,26,0,22962.95961,2,3067,2,DoS attack,3685
0,0,12,314,1,0,1,26,0,22962.96278,0,3068,0,DoS attack,3686
0,0,12,314,0,0,0,26,0,22962.96339,2,3069,2,DoS attack,3687
0,0,12,314,1,0,1,26,0,22962.96406,0,3070,0,DoS attack,3688
0,0,12,314,0,0,0,26,0,22962.96458,2,3071,2,DoS attack,3689
0,0,12,314,1,0,1,26,0,22962.96639,0,3072,0,DoS attack,3690
0,0,12,314,0,0,0,26,0,22962.9686,2,3073,2,DoS attack,3691
0,0,12,314,1,0,1,26,0,22962.97191,0,3074,0,DoS attack,3692
0,0,12,314,0,0,0,26,0,22962.9741,2,3075,2,DoS attack,3693
0,0,12,314,1,0,1,26,0,22962.97731,0,3076,0,DoS attack,3694
0,0,12,320,1,0,1,26,0,22964.01533,0,3079,0,DoS attack,1815
0,0,2,314,0,0,0,80,0,22964.04605,2,3081,2,DoS attack,823
0,0,5,320,1,0,1,98,0,22964.07067,0,3084,0,DoS attack,1822
0,0,11,314,0,0,0,30,0,22964.09353,2,3085,2,DoS attack,824
0,0,11,320,1,0,1,30,0,22964.09516,0,3086,0,DoS attack,1823
0,0,2,314,0,0,0,80,0,22964.09634,2,3087,2,DoS attack,825
0,0,11,314,0,0,0,30,0,22964.52508,2,3088,2,DoS attack,828
0,0,11,320,1,0,1,30,0,22964.5266,0,3090,0,DoS attack,1837
0,0,2,314,0,0,0,80,0,22964.5279,2,3092,2,DoS attack,829
0,0,3,320,1,0,1,72,0,22964.52922,0,3093,0,DoS attack,1838
0,0,8,44,0,2,0,86,0,22964.53055,2,3095,2,DoS attack,0
0,0,8,44,0,2,0,86,0,22964.53058,2,3097,2,DoS attack,1
0,0,0,0,1,2,1,334,0,22964.53445,3,3105,3,DoS attack,1839
0,0,12,320,1,0,1,26,0,22964.55269,0,3117,0,DoS attack,1840
0,0,5,320,1,0,1,98,0,22964.55752,0,3120,0,DoS attack,1842
0,0,5,320,1,0,1,98,0,22964.56395,1,3122,1,DoS attack,1843
0,0,5,320,1,0,1,98,0,22964.57932,0,3123,0,DoS attack,1845
0,0,11,314,0,0,0,30,0,22964.60087,2,3125,2,DoS attack,830
0,0,2,314,0,0,0,80,0,22964.60524,2,3126,2,DoS attack,831
0,0,3,320,1,0,1,72,0,22964.60664,0,3127,0,DoS attack,1847
0,0,8,44,1,2,1,62,0,22964.60823,0,3131,0,DoS attack,1021
0,0,0,0,1,2,1,334,0,22964.61163,3,3135,3,DoS attack,1848
0,0,8,44,1,2,1,62,0,22964.63644,0,3172,0,DoS attack,1022
0,0,8,44,0,2,0,86,0,22964.63667,2,3174,2,DoS attack,15
0,0,8,44,0,2,0,86,0,22964.66781,2,3176,2,DoS attack,16
0,0,8,44,1,2,1,238,176,22964.68135,0,3178,0,DoS attack,1023
0,0,8,44,0,2,0,86,0,22964.69926,2,3180,2,DoS attack,17
0,0,8,44,0,2,0,86,0,22964.71373,2,3182,2,DoS attack,18
0,0,8,44,0,2,0,86,0,22964.71376,2,3184,2,DoS attack,19
0,0,8,44,0,2,0,86,0,22964.71398,2,3186,2,DoS attack,20
0,0,8,44,0,2,0,86,0,22964.71422,2,3188,2,DoS attack,21
0,0,5,320,1,0,1,98,0,22965.02815,0,3190,0,DoS attack,1865
0,0,5,320,1,0,1,98,0,22965.02923,0,3191,0,DoS attack,1865
0,0,5,320,1,0,1,98,0,22965.03254,0,3192,0,DoS attack,1866
0,0,11,314,0,0,0,30,0,22965.05528,2,3194,2,DoS attack,836
0,0,11,320,1,0,1,30,0,22965.0569,0,3195,0,DoS attack,1867
0,0,3,320,1,0,1,72,0,22965.05949,0,3198,0,DoS attack,1868
0,0,11,314,0,0,0,30,0,22965.17331,2,3200,2,DoS attack,838
0,0,11,320,1,0,1,30,0,22965.17491,0,3201,0,DoS attack,1873
0,0,3,320,1,0,1,72,0,22965.17885,0,3204,0,DoS attack,1875
0,0,12,314,0,0,0,26,0,22965.52285,2,3207,2,DoS attack,177
0,0,12,314,1,0,1,26,0,22965.52349,0,3209,0,DoS attack,178
0,0,12,314,0,0,0,26,0,22965.52427,2,3211,2,DoS attack,179
0,0,12,314,1,0,1,26,0,22965.52489,0,3212,0,DoS attack,180
0,0,12,314,0,0,0,26,0,22965.52551,2,3213,2,DoS attack,181
0,0,12,314,1,0,1,26,0,22965.52984,0,3215,0,DoS attack,184
0,0,12,314,0,0,0,26,0,22965.53076,2,3217,2,DoS attack,185
0,0,12,314,1,0,1,26,0,22965.54031,0,3219,0,DoS attack,186
0,0,12,314,1,0,1,26,0,22965.54288,0,3220,0,DoS attack,188
0,0,12,314,0,0,0,26,0,22965.54537,2,3221,2,DoS attack,189
0,0,12,314,1,0,1,26,0,22965.54686,0,3223,0,DoS attack,190
0,0,12,314,0,0,0,26,0,22965.54752,2,3224,2,DoS attack,191
0,0,12,314,1,0,1,26,0,22965.55196,0,3225,0,DoS attack,192
0,0,12,314,0,0,0,26,0,22965.56196,2,3226,2,DoS attack,193
0,0,12,314,1,0,1,26,0,22965.56326,0,3227,0,DoS attack,194
0,0,12,314,0,0,0,26,0,22965.56386,2,3228,2,DoS attack,195
0,0,12,314,1,0,1,26,0,22965.56446,0,3229,0,DoS attack,196
0,0,12,314,0,0,0,26,0,22965.56504,2,3230,2,DoS attack,197
0,0,12,314,1,0,1,26,0,22965.56847,0,3231,0,DoS attack,198
0,0,12,314,0,0,0,26,0,22965.57207,2,3232,2,DoS attack,199
0,0,12,314,1,0,1,26,0,22965.57277,0,3233,0,DoS attack,200
0,0,12,314,0,0,0,26,0,22965.57866,2,3236,2,DoS attack,201
0,0,12,314,1,0,1,26,0,22965.57934,0,3237,0,DoS attack,202
0,0,12,314,0,0,0,26,0,22965.58217,2,3238,2,DoS attack,203
0,0,12,314,1,0,1,26,0,22965.59373,0,3240,0,DoS attack,204
0,0,12,314,0,0,0,26,0,22965.59423,2,3241,2,DoS attack,205
0,0,12,314,1,0,1,26,0,22965.59484,0,3242,0,DoS attack,206
0,0,12,314,0,0,0,26,0,22965.59541,2,3243,2,DoS attack,207
0,0,12,314,1,0,1,26,0,22965.59602,0,3244,0,DoS attack,208
0,0,12,314,0,0,0,26,0,22965.60238,2,3246,2,DoS attack,209
0,0,12,314,1,0,1,26,0,22965.60296,0,3247,0,DoS attack,210
0,0,12,314,0,0,0,26,0,22965.60357,2,3248,2,DoS attack,211
0,0,12,314,0,0,0,26,0,22965.62718,2,3253,2,DoS attack,219
0,0,12,314,1,0,1,26,0,22965.62915,0,3255,0,DoS attack,220
0,0,12,314,0,0,0,26,0,22965.63004,2,3256,2,DoS attack,221
0,0,12,314,1,0,1,26,0,22965.63721,0,3257,0,DoS attack,222
0,0,12,314,0,0,0,26,0,22965.63772,2,3258,2,DoS attack,223
0,0,12,314,1,0,1,26,0,22965.64797,0,3260,0,DoS attack,224
0,0,12,314,0,0,0,26,0,22965.64851,2,3262,2,DoS attack,225
0,0,12,314,1,0,1,26,0,22965.64914,0,3263,0,DoS attack,226
0,0,12,314,0,0,0,26,0,22965.6592,2,3264,2,DoS attack,227
0,0,12,314,1,0,1,26,0,22965.65982,0,3265,0,DoS attack,228
0,0,12,314,0,0,0,26,0,22965.66043,2,3266,2,DoS attack,229
0,0,12,314,1,0,1,26,0,22965.66104,0,3267,0,DoS attack,230
0,0,12,314,0,0,0,26,0,22965.66176,2,3268,2,DoS attack,231
0,0,12,314,1,0,1,26,0,22965.66236,0,3269,0,DoS attack,232
0,0,12,314,0,0,0,26,0,22965.66439,2,3270,2,DoS attack,233
0,0,12,314,1,0,1,26,0,22965.66909,0,3271,0,DoS attack,234
0,0,12,314,0,0,0,26,0,22965.66967,2,3272,2,DoS attack,235
0,0,12,314,1,0,1,26,0,22965.67346,0,3273,0,DoS attack,236
0,0,12,314,0,0,0,26,0,22965.67637,2,3274,2,DoS attack,237
0,0,12,314,1,0,1,26,0,22965.68385,0,3276,0,DoS attack,238
0,0,12,314,0,0,0,26,0,22965.68441,2,3277,2,DoS attack,239
0,0,12,314,1,0,1,26,0,22965.68507,0,3278,0,DoS attack,240
0,0,12,314,0,0,0,26,0,22965.68849,2,3279,2,DoS attack,241
0,0,12,314,1,0,1,26,0,22965.69064,0,3280,0,DoS attack,242
0,0,12,314,0,0,0,26,0,22965.69283,2,3281,2,DoS attack,243
0,0,12,314,1,0,1,26,0,22965.69892,0,3283,0,DoS attack,244
0,0,12,314,0,0,0,26,0,22965.69954,2,3284,2,DoS attack,245
0,0,12,314,1,0,1,26,0,22965.70162,0,3285,0,DoS attack,246
0,0,12,314,0,0,0,26,0,22965.71067,2,3288,2,DoS attack,247
0,0,12,314,1,0,1,26,0,22965.71128,0,3289,0,DoS attack,248
0,0,12,314,0,0,0,26,0,22965.73245,2,3300,2,DoS attack,249
0,0,12,314,1,0,1,26,0,22965.73308,0,3301,0,DoS attack,250
0,0,12,314,0,0,0,26,0,22965.73362,2,3303,2,DoS attack,251
0,0,12,314,1,0,1,26,0,22965.73425,0,3304,0,DoS attack,252
0,0,12,314,0,0,0,26,0,22965.73486,2,3305,2,DoS attack,253
0,0,12,314,1,0,1,26,0,22965.73548,0,3306,0,DoS attack,254
0,0,12,314,0,0,0,26,0,22965.73611,2,3307,2,DoS attack,255
0,0,12,314,1,0,1,26,0,22965.93059,0,3311,0,DoS attack,258
0,0,12,314,1,0,1,26,0,22965.9423,0,3312,0,DoS attack,266
0,0,12,314,0,0,0,26,0,22965.95758,2,3313,2,DoS attack,271
0,0,12,314,1,0,1,26,0,22965.98126,0,3314,0,DoS attack,278
0,0,12,314,1,0,1,26,0,22965.9845,0,3315,0,DoS attack,282
0,0,12,314,1,0,1,26,0,22966.45357,0,3316,0,DoS attack,384
0,0,12,314,0,0,0,26,0,22966.45582,2,3317,2,DoS attack,385
0,0,12,314,1,0,1,26,0,22966.46316,0,3318,0,DoS attack,386
0,0,12,314,0,0,0,26,0,22966.46394,2,3319,2,DoS attack,387
0,0,12,314,1,0,1,26,0,22966.46557,0,3320,0,DoS attack,388
0,0,12,314,0,0,0,26,0,22966.46778,2,3321,2,DoS attack,389
0,0,12,314,1,0,1,26,0,22966.47105,0,3322,0,DoS attack,390
0,0,12,314,0,0,0,26,0,22966.47508,2,3323,2,DoS attack,391
0,0,12,314,1,0,1,26,0,22966.47747,0,3324,0,DoS attack,392
0,0,12,314,0,0,0,26,0,22966.47971,2,3325,2,DoS attack,393
0,0,12,314,1,0,1,26,0,22966.48299,0,3326,0,DoS attack,394
0,0,12,314,0,0,0,26,0,22966.48617,2,3327,2,DoS attack,395
0,0,12,314,1,0,1,26,0,22966.48863,0,3328,0,DoS attack,396
0,0,12,314,0,0,0,26,0,22966.49496,2,3329,2,DoS attack,397
0,0,12,314,1,0,1,26,0,22966.49553,0,3330,0,DoS attack,398
0,0,12,314,0,0,0,26,0,22966.4962,2,3331,2,DoS attack,399
0,0,12,314,1,0,1,26,0,22966.50515,0,3332,0,DoS attack,400
0,0,12,314,0,0,0,26,0,22966.50573,2,3333,2,DoS attack,401
0,0,12,314,1,0,1,26,0,22966.5064,0,3334,0,DoS attack,402
0,0,12,314,1,0,1,26,0,22966.51509,0,3335,0,DoS attack,404
0,0,12,314,0,0,0,26,0,22966.51567,2,3336,2,DoS attack,405
0,0,12,314,1,0,1,26,0,22966.51657,0,3337,0,DoS attack,406
0,0,12,314,0,0,0,26,0,22966.52352,2,3338,2,DoS attack,407
0,0,12,314,0,0,0,26,0,22966.52469,2,3339,2,DoS attack,409
0,0,12,314,1,0,1,26,0,22969.21499,0,3408,0,DoS attack,1026
0,0,12,314,0,0,0,26,0,22969.21859,2,3410,2,DoS attack,1027
0,0,12,314,1,0,1,26,0,22969.22034,0,3416,0,DoS attack,1028
0,0,12,314,0,0,0,26,0,22969.2284,2,3419,2,DoS attack,1029
0,0,12,314,1,0,1,26,0,22969.22908,0,3420,0,DoS attack,1030
0,0,12,314,0,0,0,26,0,22969.22967,2,3421,2,DoS attack,1031
0,0,12,314,1,0,1,26,0,22969.23125,0,3423,0,DoS attack,1032
0,0,12,314,0,0,0,26,0,22969.23312,2,3424,2,DoS attack,1033
0,0,12,314,1,0,1,26,0,22969.24017,0,3425,0,DoS attack,1034
0,0,12,314,1,0,1,26,0,22969.24184,0,3426,0,DoS attack,1036
0,0,12,314,0,0,0,26,0,22969.24389,2,3428,2,DoS attack,1037
0,0,12,314,1,0,1,26,0,22969.25109,0,3433,0,DoS attack,1038
0,0,12,314,0,0,0,26,0,22969.25165,2,3434,2,DoS attack,1039
0,0,12,314,1,0,1,26,0,22969.25292,0,3435,0,DoS attack,1040
0,0,12,314,0,0,0,26,0,22969.2551,2,3437,2,DoS attack,1041
0,0,12,314,1,0,1,26,0,22969.26919,0,3442,0,DoS attack,1042
0,0,12,314,0,0,0,26,0,22969.26989,2,3443,2,DoS attack,1043
0,0,12,314,1,0,1,26,0,22969.27048,0,3445,0,DoS attack,1044
0,0,12,314,0,0,0,26,0,22969.27118,2,3447,2,DoS attack,1045
0,0,12,314,1,0,1,26,0,22969.27175,0,3449,0,DoS attack,1046
0,0,12,314,0,0,0,26,0,22969.27241,2,3450,2,DoS attack,1047
0,0,12,314,1,0,1,26,0,22969.27577,0,3454,0,DoS attack,1048
0,0,12,314,0,0,0,26,0,22969.27844,2,3457,2,DoS attack,1049
0,0,12,314,1,0,1,26,0,22969.28234,0,3461,0,DoS attack,1050
0,0,12,314,0,0,0,26,0,22969.2839,2,3466,2,DoS attack,1051
0,0,12,314,1,0,1,26,0,22969.28734,0,3467,0,DoS attack,1052
0,0,12,314,0,0,0,26,0,22969.29187,2,3469,2,DoS attack,1053
0,0,12,314,1,0,1,26,0,22969.29273,0,3472,0,DoS attack,1054
0,0,12,314,0,0,0,26,0,22969.32297,2,3482,2,DoS attack,1063
0,0,12,314,1,0,1,26,0,22969.3236,0,3483,0,DoS attack,1064
0,0,12,314,0,0,0,26,0,22969.32411,2,3484,2,DoS attack,1065
0,0,12,314,1,0,1,26,0,22969.3326,0,3487,0,DoS attack,1068
0,0,12,314,0,0,0,26,0,22969.33322,2,3488,2,DoS attack,1069
0,0,12,314,1,0,1,26,0,22969.33599,0,3489,0,DoS attack,1070
0,0,12,314,0,0,0,26,0,22969.33893,2,3490,2,DoS attack,1071
0,0,12,314,1,0,1,26,0,22969.85912,0,3493,0,DoS attack,1192
0,0,12,314,0,0,0,26,0,22969.8649,2,3494,2,DoS attack,1193
0,0,12,314,1,0,1,26,0,22969.86572,0,3495,0,DoS attack,1194
0,0,12,314,0,0,0,26,0,22969.86757,2,3496,2,DoS attack,1195
0,0,12,314,1,0,1,26,0,22969.87016,0,3497,0,DoS attack,1196
