timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
22809.3672,2643,26,0,314,1,0,1,0,0,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000587,DoS attack
22809.36802,2645,26,0,314,0,1,0,1,0,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000821,DoS attack
22809.37625,2646,26,0,314,0,1,0,1,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.008227,DoS attack
22809.37684,2647,26,0,314,1,0,1,0,0,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000595,DoS attack
22809.38239,2648,26,0,314,1,0,1,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005551,DoS attack
22809.65733,2655,86,2,44,1,0,1,0,0,0,29,2048,20,52,37028,64,128,6,2,5,61815,53,3809008534,0,32,2,64240,1,0,0,0,0,0,2,8,0.274938,DoS attack
22809.65771,2656,26,0,320,0,1,0,1,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000379,DoS attack
22809.66203,2658,98,0,320,0,1,0,1,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.004323,DoS attack
22809.68785,2660,30,0,314,1,0,1,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.025813,DoS attack
22809.68861,2662,30,0,320,0,1,0,1,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.000762,DoS attack
22809.68933,2663,30,0,320,0,1,0,1,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.000723,DoS attack
22809.69066,2665,80,0,314,1,0,1,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001329,DoS attack
22809.69201,2667,72,0,320,0,1,0,1,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001349,DoS attack
22809.69344,2671,86,2,44,1,0,1,0,0,0,1,2048,20,52,60298,64,128,6,2,4,56803,53,3499729391,0,32,2,64240,1,0,0,0,0,0,2,8,0.001434,DoS attack
22809.69421,2672,86,2,44,1,0,1,0,0,0,1,2048,20,52,60298,64,128,6,2,4,56803,53,3499729391,0,32,2,64240,1,0,0,0,0,0,2,8,0.000765,DoS attack
22809.6991,2676,334,4,0,3,1,3,1,0,0,929,2048,20,302,799,0,255,17,1,3,0,0,0,0,0,0,0,0,67,68,282,0,0,2,0,0.004891,DoS attack
22809.71776,2704,62,1,44,0,1,0,1,0,0,720,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.018658,DoS attack
22809.71798,2706,86,2,44,1,0,1,0,0,0,12,2048,20,52,37030,64,128,6,2,5,49910,53,1734984738,0,32,2,64240,1,0,0,0,0,0,2,8,0.00022,DoS attack
22809.79703,2708,233,3,44,0,1,0,1,0,0,721,2048,20,199,802,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,52,171,2,8,0.079056,DoS attack
22809.79705,2709,86,2,44,1,0,1,0,0,0,13,2048,20,52,60299,64,128,6,2,4,51389,53,2190713330,0,32,2,64240,1,0,0,0,0,0,2,8,1.40E-05,DoS attack
22809.79755,2710,233,3,44,0,1,0,1,0,0,721,2048,20,199,802,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,52,171,2,8,0.000499,DoS attack
22809.80025,2712,233,3,320,0,1,0,1,0,0,721,2048,20,199,802,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,52,171,2,8,0.002708,DoS attack
22809.80426,2714,86,2,44,1,0,1,0,0,0,13,2048,20,52,60299,64,128,6,2,4,51389,53,2190713330,0,32,2,64240,1,0,0,0,0,0,2,8,0.004002,DoS attack
22809.81211,2715,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.007855,DoS attack
22809.85874,2717,86,2,44,1,0,1,0,0,0,14,2048,20,52,37031,64,128,6,2,5,62215,53,427648667,0,32,2,64240,1,0,0,0,0,0,2,8,0.046631,DoS attack
22809.89635,2719,233,3,44,0,1,0,1,0,0,722,2048,20,199,803,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,57,171,2,8,0.037609,DoS attack
22809.91473,2731,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.018376,DoS attack
22809.91917,2733,86,2,44,1,0,1,0,0,0,20,2048,20,52,37032,64,128,6,2,5,61100,53,3039233125,0,32,2,64240,1,0,0,0,0,0,2,8,0.004444,DoS attack
22809.99837,2735,233,3,44,0,1,0,1,0,0,723,2048,20,199,804,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,58,171,2,8,0.079196,DoS attack
22810.01684,2737,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.01847,DoS attack
22810.01719,2738,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.00035,DoS attack
22810.05939,2740,86,2,44,1,0,1,0,0,0,21,2048,20,52,37033,64,128,6,2,5,53120,53,3341738389,0,32,2,64240,1,0,0,0,0,0,2,8,0.042201,DoS attack
22810.06114,2742,86,2,44,1,0,1,0,0,0,22,2048,20,52,37034,64,128,6,2,5,55100,53,2205225124,0,32,2,64240,1,0,0,0,0,0,2,8,0.001747,DoS attack
22810.07436,2744,86,2,44,1,0,1,0,0,0,23,2048,20,52,60300,64,128,6,2,4,60250,53,448242430,0,32,2,64240,1,0,0,0,0,0,2,8,0.013227,DoS attack
22810.10044,2746,234,3,44,0,1,0,1,0,0,724,2048,20,200,805,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,56,172,2,8,0.026074,DoS attack
22810.12113,2748,86,2,44,1,0,1,0,0,0,24,2048,20,52,37035,64,128,6,2,5,50739,53,2680253911,0,32,2,64240,1,0,0,0,0,0,2,8,0.020693,DoS attack
22810.14183,2750,86,2,44,1,0,1,0,0,0,25,2048,20,52,37036,64,128,6,2,5,63586,53,374338960,0,32,2,64240,1,0,0,0,0,0,2,8,0.020697,DoS attack
22810.14241,2751,86,2,44,1,0,1,0,0,0,25,2048,20,52,37036,64,128,6,2,5,63586,53,374338960,0,32,2,64240,1,0,0,0,0,0,2,8,0.000584,DoS attack
22810.40535,2754,26,0,320,0,1,0,1,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.262943,DoS attack
22810.41114,2756,98,0,320,0,1,0,1,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.005786,DoS attack
22810.43274,2757,30,0,314,1,0,1,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0216,DoS attack
22810.43431,2759,30,0,320,0,1,0,1,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.001571,DoS attack
22810.43552,2760,80,0,314,1,0,1,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.001214,DoS attack
22810.43694,2762,72,0,320,0,1,0,1,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001414,DoS attack
22810.61321,2765,75,3,320,0,1,0,1,0,0,733,2048,20,41,815,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,128,13,2,8,0.176269,DoS attack
22810.62093,2766,75,3,320,0,1,0,1,0,0,733,2048,20,41,815,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,128,13,2,8,0.007725,DoS attack
22812.02717,2773,26,0,314,0,1,0,1,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.40624,DoS attack
22812.02959,2774,26,0,314,1,0,1,0,0,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002421,DoS attack
22812.03027,2775,26,0,314,0,1,0,1,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000677,DoS attack
22812.03084,2776,26,0,314,1,0,1,0,0,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000569,DoS attack
22812.0317,2777,26,0,314,0,1,0,1,0,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000861,DoS attack
22812.03217,2778,26,0,314,1,0,1,0,0,0,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000469,DoS attack
22812.03764,2779,26,0,314,0,1,0,1,0,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00547,DoS attack
22812.03827,2780,26,0,314,1,0,1,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000633,DoS attack
22812.03891,2781,26,0,314,0,1,0,1,0,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000635,DoS attack
22812.03941,2782,26,0,314,1,0,1,0,0,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000501,DoS attack
22812.04315,2783,26,0,314,0,1,0,1,0,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003738,DoS attack
22812.05763,2786,26,0,314,1,0,1,0,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.014482,DoS attack
22812.05842,2788,26,0,314,0,1,0,1,0,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000792,DoS attack
22812.05921,2789,26,0,314,1,0,1,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00079,DoS attack
22812.05984,2790,26,0,314,0,1,0,1,0,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00063,DoS attack
22812.06045,2791,26,0,314,1,0,1,0,0,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000609,DoS attack
22812.0611,2792,26,0,314,0,1,0,1,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000653,DoS attack
22812.06169,2793,26,0,314,1,0,1,0,0,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000586,DoS attack
22812.06298,2795,26,0,314,0,1,0,1,0,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001292,DoS attack
22812.07564,2797,26,0,314,0,1,0,1,0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.012664,DoS attack
22812.07681,2798,26,0,314,1,0,1,0,0,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001169,DoS attack
22812.08052,2799,26,0,314,0,1,0,1,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003704,DoS attack
22812.08076,2800,26,0,314,1,0,1,0,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00024,DoS attack
22812.08359,2801,26,0,314,0,1,0,1,0,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002834,DoS attack
22812.08453,2802,26,0,314,1,0,1,0,0,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000938,DoS attack
22812.08519,2804,26,0,314,0,1,0,1,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000658,DoS attack
22812.08744,2805,26,0,314,1,0,1,0,0,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002252,DoS attack
22812.09181,2808,26,0,314,0,1,0,1,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004368,DoS attack
22812.09669,2811,26,0,314,1,0,1,0,0,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004887,DoS attack
22812.09731,2812,26,0,314,0,1,0,1,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000613,DoS attack
22812.10459,2813,26,0,314,1,0,1,0,0,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007282,DoS attack
22812.1121,2814,26,0,314,0,1,0,1,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007507,DoS attack
22812.11264,2815,26,0,314,1,0,1,0,0,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000539,DoS attack
22812.13283,2820,26,0,314,1,0,1,0,0,0,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.020195,DoS attack
22812.13341,2821,26,0,314,0,1,0,1,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000584,DoS attack
22812.13402,2822,26,0,314,1,0,1,0,0,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000602,DoS attack
22812.13682,2823,26,0,314,0,1,0,1,0,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002806,DoS attack
22812.15567,2827,26,0,314,1,0,1,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.018848,DoS attack
22812.15627,2828,26,0,314,0,1,0,1,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000597,DoS attack
22812.15689,2829,26,0,314,1,0,1,0,0,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000627,DoS attack
22812.1575,2830,26,0,314,0,1,0,1,0,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000607,DoS attack
22812.15813,2831,26,0,314,1,0,1,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00063,DoS attack
22812.15875,2832,26,0,314,0,1,0,1,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000622,DoS attack
22812.1632,2835,26,0,314,1,0,1,0,0,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004449,DoS attack
22812.1638,2836,26,0,314,0,1,0,1,0,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006,DoS attack
22812.1784,2837,26,0,314,1,0,1,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.014602,DoS attack
22812.17909,2838,26,0,314,0,1,0,1,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000688,DoS attack
22812.18579,2840,26,0,314,1,0,1,0,0,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006693,DoS attack
22812.18641,2841,26,0,314,0,1,0,1,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000627,DoS attack
22812.2733,2842,26,0,314,0,1,0,1,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.08689,DoS attack
22812.30293,2843,26,0,314,0,1,0,1,0,0,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.029626,DoS attack
22812.33918,2844,26,0,314,0,1,0,1,0,0,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.036255,DoS attack
22812.7023,2846,26,0,314,1,0,1,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.36312,DoS attack
22812.70283,2847,26,0,314,0,1,0,1,0,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000527,DoS attack
22812.7035,2848,26,0,314,1,0,1,0,0,0,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00067,DoS attack
22812.70426,2849,26,0,314,0,1,0,1,0,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000757,DoS attack
22812.71159,2850,26,0,314,0,1,0,1,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007333,DoS attack
22812.71296,2851,26,0,314,1,0,1,0,0,0,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001373,DoS attack
22812.71901,2852,26,0,314,0,1,0,1,0,0,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006043,DoS attack
22812.71962,2853,26,0,314,1,0,1,0,0,0,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000616,DoS attack
22812.72312,2854,26,0,314,0,1,0,1,0,0,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003499,DoS attack
22812.72364,2855,26,0,314,1,0,1,0,0,0,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000516,DoS attack
22812.72683,2856,26,0,314,0,1,0,1,0,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003191,DoS attack
22812.7452,2858,26,0,314,1,0,1,0,0,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.018375,DoS attack
22812.74602,2859,26,0,314,1,0,1,0,0,0,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000817,DoS attack
22812.74742,2860,26,0,314,1,0,1,0,0,0,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001401,DoS attack
22812.74805,2861,26,0,314,0,1,0,1,0,0,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000631,DoS attack
22812.74868,2862,26,0,314,1,0,1,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000631,DoS attack
22812.74982,2863,26,0,314,0,1,0,1,0,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00114,DoS attack
22812.75543,2864,26,0,314,0,1,0,1,0,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005605,DoS attack
22812.75935,2865,26,0,314,1,0,1,0,0,0,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003925,DoS attack
22812.76723,2866,26,0,314,0,1,0,1,0,0,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00788,DoS attack
22812.76785,2867,26,0,314,1,0,1,0,0,0,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00062,DoS attack
22812.76846,2868,26,0,314,0,1,0,1,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000604,DoS attack
22812.77589,2869,26,0,314,1,0,1,0,0,0,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007432,DoS attack
22812.77656,2870,26,0,314,0,1,0,1,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000675,DoS attack
22812.77719,2871,26,0,314,1,0,1,0,0,0,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000629,DoS attack
22812.78609,2872,26,0,314,0,1,0,1,0,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.008898,DoS attack
22812.79342,2873,26,0,314,1,0,1,0,0,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007326,DoS attack
22812.79402,2874,26,0,314,0,1,0,1,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000598,DoS attack
22812.79462,2875,26,0,314,1,0,1,0,0,0,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000602,DoS attack
22812.79524,2876,26,0,314,0,1,0,1,0,0,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000623,DoS attack
22812.79586,2877,26,0,314,1,0,1,0,0,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000621,DoS attack
22812.79648,2878,26,0,314,0,1,0,1,0,0,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000623,DoS attack
22812.79903,2879,26,0,314,1,0,1,0,0,0,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002548,DoS attack
22812.81555,2880,26,0,314,1,0,1,0,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.016517,DoS attack
22812.81615,2881,26,0,314,0,1,0,1,0,0,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000604,DoS attack
22812.81683,2882,26,0,314,1,0,1,0,0,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000672,DoS attack
22812.82109,2883,26,0,314,1,0,1,0,0,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00426,DoS attack
22812.82656,2884,26,0,314,0,1,0,1,0,0,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005471,DoS attack
22812.84244,2885,26,0,314,1,0,1,0,0,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.015887,DoS attack
22812.84754,2886,26,0,314,1,0,1,0,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005093,DoS attack
22812.84998,2887,26,0,314,0,1,0,1,0,0,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00244,DoS attack
22812.85057,2888,26,0,314,1,0,1,0,0,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00059,DoS attack
22812.8512,2889,26,0,314,0,1,0,1,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000632,DoS attack
22812.85384,2890,26,0,314,1,0,1,0,0,0,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002642,DoS attack
22812.85855,2891,26,0,314,0,1,0,1,0,0,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.004706,DoS attack
22812.86158,2892,26,0,314,1,0,1,0,0,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003033,DoS attack
22812.86419,2893,26,0,314,0,1,0,1,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002615,DoS attack
22812.86633,2894,26,0,314,1,0,1,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002139,DoS attack
22812.87288,2895,26,0,314,1,0,1,0,0,0,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.006551,DoS attack
22812.88007,2896,26,0,314,0,1,0,1,0,0,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.007182,DoS attack
22812.8858,2897,26,0,314,1,0,1,0,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.005733,DoS attack
22812.88729,2898,26,0,314,0,1,0,1,0,0,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001494,DoS attack
22812.88796,2899,26,0,314,1,0,1,0,0,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000663,DoS attack
22812.88895,2900,26,0,314,0,1,0,1,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00099,DoS attack
22812.89045,2901,26,0,314,1,0,1,0,0,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001506,DoS attack
